Hash,AuthorDate,CommiterDate,AuthorEmail,AuthorName,CommiterEmail,CommiterName,Message,ChangeType,ParentCommit,AddedLinesInCommit,RemovedLinesInCommit,AddedLinesInContext,RemovedLinesInContext,Repo,RepoName,FileId,FileExt,PostId,PostTypeId,SOUrl
4a76243dadaffc7afea5d7e39fac8a6a3f701a79,2015-08-14 19:10:26+03:00,2015-08-14 19:10:26+03:00,9177,9177,9177,9177,Test commit,ModificationType.ADD,,28364,0,28364,0,vikukkola/test,test,f7442c0b031cc8afab578e779f9adda096d7eb47,.js,472729,2,https://stackoverflow.com/a/472729
b06b4e0df1b944fdb84c0cf35038dd2e0ab54cdb,2016-09-29 11:04:35-04:00,2016-09-29 11:04:35-04:00,9178,9178,9178,9178,Version 2 Start,ModificationType.ADD,,947,0,947,0,vinicomelo/KinetixLogistics-Static,KinetixLogistics-Static,b9ee80c3d9705589abd2c76e9bdccf46e9b80b1d,.js,111102,1,https://stackoverflow.com/q/111102
37123cd2858b4e318ed8109af745312df4848577,2013-08-13 15:30:52-07:00,2013-08-15 13:23:18-07:00,549,549,549,549,"feat(minerr): log minerr doc url in development

Closes #3566",ModificationType.MODIFY,,47,0,47,0,vinodkashyap/angular.js,angular.js,ec8cc436acb62cabe003c5ec2a960510f9047ba1,.js,3446170,1,https://stackoverflow.com/q/3446170
07272608d8ae39a5dd220cdb5637b1439342d5c3,2013-10-10 09:11:21+01:00,2013-10-10 11:58:15-07:00,389,389,550,550,"fix(modules): stop leaking global variables in tests

The routeUtils.js file was declaring a number of functions that were
leaking into other modules such as ngMocks causing tests to pass
incorrectly.

Closes #4360",ModificationType.MODIFY,37123cd2858b4e318ed8109af745312df4848577,6,6,3,3,vinodkashyap/angular.js,angular.js,ec8cc436acb62cabe003c5ec2a960510f9047ba1,.js,3446170,1,https://stackoverflow.com/q/3446170
accb22d64455bc73f5a417f56a12d35e9207fde0,2014-10-17 19:45:20-04:00,2014-10-18 10:15:40-04:00,552,552,551,551,"style(*): enforce spaces after keywords, add spaces

Closes #9677",ModificationType.MODIFY,07272608d8ae39a5dd220cdb5637b1439342d5c3,1,1,1,1,vinodkashyap/angular.js,angular.js,ec8cc436acb62cabe003c5ec2a960510f9047ba1,.js,3446170,1,https://stackoverflow.com/q/3446170
d3b1f502e3099d91042a1827a006ad112ea67d36,2014-10-22 17:31:27-04:00,2014-10-23 15:59:26-04:00,552,552,551,551,"style(*): add rule disallowSpacesInAnonymousFunctionExpression beforeOpeningRoundBrace, including i18n generator",ModificationType.MODIFY,accb22d64455bc73f5a417f56a12d35e9207fde0,3,3,2,2,vinodkashyap/angular.js,angular.js,ec8cc436acb62cabe003c5ec2a960510f9047ba1,.js,3446170,1,https://stackoverflow.com/q/3446170
eb16611c5155bcfcdfb11cb2681d06e15254d016,2016-03-13 13:20:30+01:00,2016-03-16 09:15:21+00:00,3631,3631,388,388,"chore(*): Upgrade to Jasmine 2.4

Highlights:
New mechanism to run async tests as Jasmine 2 removed `runs`, `waits` and `waitsFor`
The functions `iit`, `ddescribe` and `tthey` were renamed `fit`, `fdescribe` and
`fthey` as the originals came from Karma, Karma no longer bundles Jasmine and the
new function name comes from Jasmine.

Closes #14226",ModificationType.MODIFY,d3b1f502e3099d91042a1827a006ad112ea67d36,276,198,49,50,vinodkashyap/angular.js,angular.js,ec8cc436acb62cabe003c5ec2a960510f9047ba1,.js,3446170,1,https://stackoverflow.com/q/3446170
6992c486a8e3498c0b0a9741c9406f7c105913f1,2016-08-24 08:54:08+03:00,2016-08-24 08:54:08+03:00,9179,9179,9179,9179,fileees,ModificationType.ADD,,12,0,12,0,viltie/raspi-nodejs-www,raspi-nodejs-www,6a0559d58133a8ad26660c333fd458ebe5ebbccf,.js,1068308,2,https://stackoverflow.com/a/1068308
62d799491f2f4a53466be66952548ab7f8a3f1f5,2016-02-06 18:14:46+01:00,2016-02-06 18:14:46+01:00,9180,9180,9180,9180,v1.0,ModificationType.ADD,,402,0,402,0,vicegd/reveal.js,reveal.js,f4035e2e956dc74a133372ffdcdd882cfc00c98e,.js,5690269,1,https://stackoverflow.com/q/5690269
18608a4df5ae8bd42bc76780c46550185f2cfde9,2017-03-26 15:55:59+05:18,2017-03-26 15:55:59+05:18,9181,9181,9181,9181,initial changes,ModificationType.ADD,,29,0,29,0,vicky2135/lucious,lucious,cb977cff9545ef5d48ad7cf13f2cbe1ebc3e7cd0,.py,19622133,1,https://stackoverflow.com/q/19622133
d364e418993d4783f0fbcaef3fb5b11b3b843cf5,2015-01-07 16:55:43+01:00,2015-01-07 16:57:12+01:00,9182,9182,9182,9182,voronoi tree map,ModificationType.ADD,,39,0,39,0,vinodrajendran001/biojs-voronoiTreeMap,biojs-voronoiTreeMap,cb0afc2e4fff50ad9a5538e49938a5943a17bfec,.js,1068308,2,https://stackoverflow.com/a/1068308
4360fa095014f157df45e283b60384f172eb250a,2016-09-16 21:50:38-04:00,2016-09-16 21:50:38-04:00,9183,9183,37,37,"Sol Lewitt Wall Drawing #56

IDM Assignment Week 1",ModificationType.ADD,,31775,0,31775,0,vhalerie/VhalerieLee-CreativeCoding,VhalerieLee-CreativeCoding,c90badc19c1bc9f84a5f48a5168ecf8e4b42c240,.js,25355178,2,https://stackoverflow.com/a/25355178
5f9ce79f74b4ee57665b85e06c61a11b4f56cfdf,2015-02-10 00:09:42-05:00,2015-02-10 00:09:42-05:00,9184,9184,9184,9184,Fixes issue in safari.,ModificationType.MODIFY,,29,25,29,25,virginiacc/owning-a-home,owning-a-home,38c7a7d990774d95115b20a9242b55796418085c,.js,318630,1,https://stackoverflow.com/q/318630
061b85e150504db9801408d2035f85f92e2cbdf1,2015-04-20 13:52:58-04:00,2015-04-20 13:52:58-04:00,9185,9185,9185,9185,fix(form-explainer): appeasing IE8,ModificationType.MODIFY,5f9ce79f74b4ee57665b85e06c61a11b4f56cfdf,9,3,9,3,virginiacc/owning-a-home,owning-a-home,38c7a7d990774d95115b20a9242b55796418085c,.js,318630,1,https://stackoverflow.com/q/318630
49f32028b8458104499b630177bb4e7da1e2483e,2016-03-29 10:57:21-07:00,2016-03-29 10:57:21-07:00,2488,2488,2488,2488,Initial check-in.,ModificationType.ADD,,128,0,128,0,vinko-design/vrview,vrview,aebf87adcf57eaed6310c63c10d584b9c15e3fdd,.js,11871077,1,https://stackoverflow.com/q/11871077
e25d6a7dbb13db0f2ac614446186af4a4de0db2b,2017-10-21 13:55:42-04:00,2017-10-21 13:55:42-04:00,9186,9186,9186,9186,wtf,ModificationType.ADD,,182,0,182,0,VictoryShoe/aux-project,aux-project,7106924934501fd4035efe78678281020328acc5,.js,398120,2,https://stackoverflow.com/a/398120
a33a88c60305ef9613dd1a0f3048e0d2131402d2,2014-08-09 23:10:01+04:00,2014-08-09 23:10:01+04:00,9187,9187,9187,9187,init,ModificationType.ADD,,21883,0,21883,0,vinni-pux/getgraph,getgraph,5121ba5a768d9aa6d09a6fd86a8597c0d765e746,.js,472729,2,https://stackoverflow.com/a/472729
6a81b45b49be1fa29ac5578b2e6dd216333689b2,2014-04-29 12:51:24-04:00,2014-04-29 12:51:24-04:00,9188,9188,9188,9188,initial commit,ModificationType.ADD,,63,0,63,0,vickenstein/chamandir,chamandir,8ac67eb31737c297e11603fb7643d22751d4319b,.js,1068308,2,https://stackoverflow.com/a/1068308
512ba825d7f3ebf2ebedce9472872d5ca87c4c3e,2015-09-07 23:23:49+05:18,2017-07-15 22:12:54+05:18,9190,9190,9189,9189,Cordova Programs,ModificationType.ADD,,891,0,891,0,vipulshah2010/CORDOVA_5.0_Programs,CORDOVA_5.0_Programs,b2c2e2601bc96fe65db0def49ab888ca400c72ed,.java,11658239,1,https://stackoverflow.com/q/11658239
512ba825d7f3ebf2ebedce9472872d5ca87c4c3e,2015-09-07 23:23:49+05:18,2017-07-15 22:12:54+05:18,9190,9190,9189,9189,Cordova Programs,ModificationType.ADD,,7987,0,7987,0,vipulshah2010/CORDOVA_5.0_Programs,CORDOVA_5.0_Programs,d8f4e43961c566af9d3bc3bb1087b2cf308b9898,.js,22747272,2,https://stackoverflow.com/a/22747272
