Hash,AuthorDate,CommiterDate,AuthorEmail,AuthorName,CommiterEmail,CommiterName,Message,ChangeType,ParentCommit,AddedLinesInCommit,RemovedLinesInCommit,AddedLinesInContext,RemovedLinesInContext,Repo,RepoName,FileId,FileExt,PostId,PostTypeId,SOUrl
bc3687a02e85c1b406e95bc3b8ada4c0fd8ae2f0,2015-01-02 09:09:26+01:00,2015-01-02 09:09:26+01:00,20194,20194,20194,20194,first commit,ModificationType.ADD,,36,0,36,0,kameleonbe/kam-drupal8,kam-drupal8,c0ea2be2f235f265ac8f2acf0988296204d49b64,.php,3138946,1,https://stackoverflow.com/q/3138946
92835308375899830e4d8380a327e3dc74a454c5,2013-09-21 17:41:06-04:00,2013-09-21 17:41:06-04:00,16443,16443,16443,16443,Add wheel event mixin.,ModificationType.MODIFY,,1722,1852,1722,1852,kannans/fabric.js,fabric.js,b34f02b2b95e0de5008b46d6b6e445ce363fe3f9,.js,10868104,1,https://stackoverflow.com/q/10868104
88aa0df407f42e974963e4214286edcc776d419d,2013-09-23 10:10:40-04:00,2013-09-23 10:10:40-04:00,16443,16443,16443,16443,"Added new custom version of event.js. Added event listeners for shake, drag and orientation change.

Custom version available: https://github.com/rykerwilliams/Event.js",ModificationType.MODIFY,92835308375899830e4d8380a327e3dc74a454c5,2,1774,0,1700,kannans/fabric.js,fabric.js,b34f02b2b95e0de5008b46d6b6e445ce363fe3f9,.js,10868104,1,https://stackoverflow.com/q/10868104
251cab8a91d3dd96c618e7f8422c4747165832f8,2014-12-17 11:10:38+01:00,2014-12-17 11:10:38+01:00,11466,11466,11466,11466,Update Event.js to 1.1.5. Closes #1888,ModificationType.MODIFY,88aa0df407f42e974963e4214286edcc776d419d,470,327,4,2,kannans/fabric.js,fabric.js,b34f02b2b95e0de5008b46d6b6e445ce363fe3f9,.js,10868104,1,https://stackoverflow.com/q/10868104
b19d89dfaaaeac42ca662663966aa317d5011890,2017-06-08 23:58:55-05:00,2017-06-08 23:58:55-05:00,20195,20195,20195,20195,init commit,ModificationType.ADD,,190,0,190,0,kcnklub/NeuralNetDataVisualizer,NeuralNetDataVisualizer,7c76452219939f82fe7247533dfce2dd795737c2,.js,398120,2,https://stackoverflow.com/a/398120
9bec827d312e7b071c693a05f1f897e872ed3ba5,2015-09-15 17:02:25-07:00,2015-09-15 17:02:25-07:00,20196,20196,20196,20196,initial commit,ModificationType.ADD,,54,0,54,0,katmore/flat,flat,06821981c7a30da51c20ee775cffa73c854d9a46,.php,106179,1,https://stackoverflow.com/q/106179
2f28035310f806fdffd6ea15ec28cd4598c02b3c,2017-03-03 14:51:17-08:00,2017-03-03 14:51:17-08:00,20197,20197,20197,20197,update copyright,ModificationType.MODIFY,9bec827d312e7b071c693a05f1f897e872ed3ba5,4,4,2,2,katmore/flat,flat,06821981c7a30da51c20ee775cffa73c854d9a46,.php,106179,1,https://stackoverflow.com/q/106179
bea53cb212b184b9fb45d2ca461d07c07b402ca0,2013-09-26 14:32:59-04:00,2013-09-26 14:32:59-04:00,11034,11034,11034,11034,"Add more test for columns and rows splitting

Weeks subDomains test are skipped, since still buggy",ModificationType.MODIFY,,203,66,203,66,kamisama/cal-heatmap,cal-heatmap,33babebbe822dfe23b7a230f48ef65033e28a072,.js,13748129,1,https://stackoverflow.com/q/13748129
c8fd427d2dfdc48320c9807e8b71f8d026176712,2013-09-26 22:05:04-04:00,2013-09-26 22:05:04-04:00,11034,11034,11034,11034,Fix test,ModificationType.MODIFY,bea53cb212b184b9fb45d2ca461d07c07b402ca0,2,3,1,2,kamisama/cal-heatmap,cal-heatmap,33babebbe822dfe23b7a230f48ef65033e28a072,.js,13748129,1,https://stackoverflow.com/q/13748129
2dfc75a5b99f9fea8ca1e3504f7f613542a2ea6c,2013-10-04 16:44:11-04:00,2013-10-04 16:44:11-04:00,11034,11034,11034,11034,Add tests for `removeLegend()` and `showLegend()`,ModificationType.MODIFY,c8fd427d2dfdc48320c9807e8b71f8d026176712,49,1,1,1,kamisama/cal-heatmap,cal-heatmap,33babebbe822dfe23b7a230f48ef65033e28a072,.js,13748129,1,https://stackoverflow.com/q/13748129
