Hash,AuthorDate,CommiterDate,AuthorEmail,AuthorName,CommiterEmail,CommiterName,Message,ChangeType,ParentCommit,AddedLinesInCommit,RemovedLinesInCommit,AddedLinesInContext,RemovedLinesInContext,Repo,RepoName,FileId,FileExt,PostId,PostTypeId,SOUrl
51207e75f5a9c1fe8cdbd028548d1214055179a3,2015-02-28 18:56:46-05:00,2015-02-28 18:56:46-05:00,14771,14771,14771,14771,Plugin swap 2015,ModificationType.ADD,,9593,0,9593,0,dimassrio/vanilla,vanilla,d42b2b9b40d6aec45d316e97f22c73cb2f4ff694,.js,4361826,1,https://stackoverflow.com/q/4361826
b6344bea62cb389557cccc55fbcec0c7ff81c31a,2015-05-29 10:51:57-04:00,2015-05-29 10:51:57-04:00,14772,14772,14772,14772,"Convert core plugins to 4 space indents

This is part of a larger project to standardize the coding practices in
Vanilla.",ModificationType.MODIFY,51207e75f5a9c1fe8cdbd028548d1214055179a3,5666,5519,5571,5519,dimassrio/vanilla,vanilla,d42b2b9b40d6aec45d316e97f22c73cb2f4ff694,.js,4361826,1,https://stackoverflow.com/q/4361826
08725127a0dfd79b24b01c2f8dbbd20af0b7277e,2014-08-04 15:14:27+02:00,2014-08-04 15:14:27+02:00,14773,14773,14773,14773,"New (quite) stable version

Initial version (tested on IE7, IE6 possible with new CSS)",ModificationType.ADD,,537,0,537,0,dimaninc/colorPicker,colorPicker,4cc0d563f9f084c5238709f98c2fc153ee9e6d89,.js,2940054,1,https://stackoverflow.com/q/2940054
b37a93479eb9f250227d7b29edd35c0e5e702cce,2014-08-05 17:16:42+02:00,2014-08-05 17:16:42+02:00,14773,14773,14773,14773,"Restructuring

…and added path support for non BASE64 URI browsers",ModificationType.MODIFY,08725127a0dfd79b24b01c2f8dbbd20af0b7277e,21,14,18,14,dimaninc/colorPicker,colorPicker,4cc0d563f9f084c5238709f98c2fc153ee9e6d89,.js,2940054,1,https://stackoverflow.com/q/2940054
17e1a232d5d8f867403bc707cd8233c4e3fe4904,2014-08-05 17:31:54+02:00,2014-08-05 17:31:54+02:00,14773,14773,14773,14773,Fixed size/scale option,ModificationType.MODIFY,b37a93479eb9f250227d7b29edd35c0e5e702cce,1,1,1,1,dimaninc/colorPicker,colorPicker,4cc0d563f9f084c5238709f98c2fc153ee9e6d89,.js,2940054,1,https://stackoverflow.com/q/2940054
649977f12fa6e64f284d519e54c244b301ba7eab,2014-08-05 19:03:55+02:00,2014-08-05 19:03:59+02:00,14773,14773,14773,14773,"minor changes

buildView - shortened
devPicker - added
colorPicker.css - IE7 fixes
indec.js - IE8 imagePath support",ModificationType.MODIFY,17e1a232d5d8f867403bc707cd8233c4e3fe4904,2,1,1,1,dimaninc/colorPicker,colorPicker,4cc0d563f9f084c5238709f98c2fc153ee9e6d89,.js,2940054,1,https://stackoverflow.com/q/2940054
8c3d20da3f5752ce5b4868b07de89752d561129d,2014-09-13 14:56:07+02:00,2014-09-13 14:56:07+02:00,14773,14773,14773,14773,Stabilizing demo page,ModificationType.MODIFY,649977f12fa6e64f284d519e54c244b301ba7eab,47,42,47,42,dimaninc/colorPicker,colorPicker,4cc0d563f9f084c5238709f98c2fc153ee9e6d89,.js,2940054,1,https://stackoverflow.com/q/2940054
d3f77efe77e471ed6b1f2ad2528e22100e8a1978,2015-07-23 14:39:29-05:00,2015-07-23 14:39:29-05:00,14774,14774,14774,14774,created,ModificationType.ADD,,157,0,157,0,discotato/breve,breve,6a0559d58133a8ad26660c333fd458ebe5ebbccf,.js,1068308,2,https://stackoverflow.com/a/1068308
19d06bacfec44e192d98bceb0e74c070becb4c71,2014-06-13 10:49:55-07:00,2014-06-13 10:49:55-07:00,14775,14775,14775,14775,Added the Sencha touch components. Integrated with the server code - now the start page shows up.,ModificationType.ADD,,15949,0,15949,0,divyabellur/starbright,starbright,98cc3b4b2b97bc8da448d59d5e0c6e4fdaab85a1,.js,2645273,1,https://stackoverflow.com/q/2645273
e502e455a08f89700ff62a8debfa7c2e14c6a6fa,2015-03-07 19:14:58+05:18,2015-03-07 19:14:58+05:18,14776,14776,14776,14776,init project,ModificationType.ADD,,94,0,94,0,djanand/CStore,CStore,584f551a6da7343249fbb9bd2fe9082298e7c119,.js,1068308,2,https://stackoverflow.com/a/1068308
