Hash,AuthorDate,CommiterDate,AuthorEmail,AuthorName,CommiterEmail,CommiterName,Message,ChangeType,ParentCommit,AddedLinesInCommit,RemovedLinesInCommit,AddedLinesInContext,RemovedLinesInContext,Repo,RepoName,FileId,FileExt,PostId,PostTypeId,SOUrl
929318cbe80c401e099d5480e4a5dcccd74d57d9,2016-06-14 14:12:10+02:00,2016-06-14 14:12:10+02:00,13929,13929,13929,13929,pls work :),ModificationType.ADD,,6919,0,6919,0,DanGeffroy/HS-Stats,HS-Stats,2a4cd31f2448cb42ff8301828d633e91955d8471,.js,2684561,2,https://stackoverflow.com/a/2684561
633f86ac666471e966753d6ac8250966c6d789ff,2015-06-11 23:22:57+02:00,2015-06-11 23:22:57+02:00,13930,13930,13930,13930,Reorganizing project. There is no Stage 1 and 2 anymore. The subject 5 is a nodejs project. Updating README.MD,ModificationType.ADD,,84,0,84,0,daniboomerang/Castraining-with-Angular,Castraining-with-Angular,cb0afc2e4fff50ad9a5538e49938a5943a17bfec,.js,1068308,2,https://stackoverflow.com/a/1068308
0d14e508c0707b081899607fe4c50afaf768b402,2017-10-23 22:08:01+02:00,2017-10-23 22:08:01+02:00,13931,13931,13931,13931,swe,ModificationType.ADD,,4660,0,4660,0,danielhalupka/ibmhackathon,ibmhackathon,d2c340f79827373231abdd4131535fa7dddb547c,.js,16459606,2,https://stackoverflow.com/a/16459606
53838318a510483171353078bd21f7f93098508c,2017-05-31 15:19:39+02:00,2017-05-31 15:19:39+02:00,13932,13932,13932,13932,Initial commit of project files,ModificationType.ADD,,727,0,727,0,dannyknightcouk/camfoundation,camfoundation,9dc980a757f51e43d9bd0d1f6e2523e3014a9fa7,.js,13402035,2,https://stackoverflow.com/a/13402035
55c01d3320a1be371be6837cb63dc671909bf7cc,2014-08-20 14:41:50-04:00,2014-08-20 14:41:50-04:00,333,333,333,333,"Upgrade moment.js to latest version, add missing locales now that we
support more languages.",ModificationType.MODIFY,,1673,499,1673,499,dandv/discourse,discourse,7299fa45c2a61fc89a3bfb479b6cfb41829114de,.js,181348,1,https://stackoverflow.com/q/181348
8ced8350bacb859316f379e55338d3f6e19cd0c9,2016-02-05 21:42:48+01:00,2016-02-05 21:42:48+01:00,334,334,334,334,"Upgrade moment.js to version 2.11.2

In order to make future upgrades easier we don't rename the locale files anymore.",ModificationType.MODIFY,55c01d3320a1be371be6837cb63dc671909bf7cc,3073,2275,1329,1532,dandv/discourse,discourse,7299fa45c2a61fc89a3bfb479b6cfb41829114de,.js,181348,1,https://stackoverflow.com/q/181348
b0311a05a02507bc1f7ee915c5492b5157d30dbe,2014-12-21 10:23:00+01:00,2014-12-21 10:23:43+01:00,6981,6981,6981,6981,Added mosquitto.,ModificationType.ADD,,82,0,82,0,daniel-ortiz/autopin-plus,autopin-plus,993f077d3d2c41017635e84d183f138586024362,.py,279237,1,https://stackoverflow.com/q/279237
371152169c859c2fb9b8a80a9e8c764a71085f0d,2015-11-16 22:13:12+02:00,2015-11-16 22:13:12+02:00,13933,13933,13933,13933,c,ModificationType.ADD,,1047,0,1047,0,danieldube1/danieldube1.gith,danieldube1.gith,2c46ef28a1068da40a9cf6bb6d8f06840d13ab2f,.js,451486,1,https://stackoverflow.com/q/451486
e380ce74d78f433484ea1f1c0278ef2b14dd9ffe,2016-12-27 13:24:15-06:00,2016-12-27 13:24:15-06:00,13934,13934,13934,13934,First commit,ModificationType.ADD,,37,0,37,0,danieleven/danieleven.github.io,danieleven.github.io,6a0559d58133a8ad26660c333fd458ebe5ebbccf,.js,1068308,2,https://stackoverflow.com/a/1068308
e380ce74d78f433484ea1f1c0278ef2b14dd9ffe,2016-12-27 13:24:15-06:00,2016-12-27 13:24:15-06:00,13934,13934,13934,13934,First commit,ModificationType.ADD,,467,0,467,0,danieleven/danieleven.github.io,danieleven.github.io,e1a60066872ae8a5bc9934fcf5706ec69a64d3c3,.js,1068308,2,https://stackoverflow.com/a/1068308
e380ce74d78f433484ea1f1c0278ef2b14dd9ffe,2016-12-27 13:24:15-06:00,2016-12-27 13:24:15-06:00,13934,13934,13934,13934,First commit,ModificationType.ADD,,126,0,126,0,danieleven/danieleven.github.io,danieleven.github.io,b660daa01a775463e87e012e9f7e47a0cd77dbd4,.js,398120,2,https://stackoverflow.com/a/398120
e380ce74d78f433484ea1f1c0278ef2b14dd9ffe,2016-12-27 13:24:15-06:00,2016-12-27 13:24:15-06:00,13934,13934,13934,13934,First commit,ModificationType.ADD,,168,0,168,0,danieleven/danieleven.github.io,danieleven.github.io,006a8c11ee7989f44e63f1818038d5980e7e3bcf,.js,398120,2,https://stackoverflow.com/a/398120
e380ce74d78f433484ea1f1c0278ef2b14dd9ffe,2016-12-27 13:24:15-06:00,2016-12-27 13:24:15-06:00,13934,13934,13934,13934,First commit,ModificationType.ADD,,37,0,37,0,danieleven/danieleven.github.io,danieleven.github.io,6a0559d58133a8ad26660c333fd458ebe5ebbccf,.js,1068308,2,https://stackoverflow.com/a/1068308
e380ce74d78f433484ea1f1c0278ef2b14dd9ffe,2016-12-27 13:24:15-06:00,2016-12-27 13:24:15-06:00,13934,13934,13934,13934,First commit,ModificationType.ADD,,3,0,3,0,danieleven/danieleven.github.io,danieleven.github.io,d5175e14e4abbd33195ddbfb95e5ae57ae0bee32,.js,398120,2,https://stackoverflow.com/a/398120
