Hash,AuthorDate,CommiterDate,AuthorEmail,AuthorName,CommiterEmail,CommiterName,Message,ChangeType,ParentCommit,AddedLinesInCommit,RemovedLinesInCommit,AddedLinesInContext,RemovedLinesInContext,Repo,RepoName,FileId,FileExt,PostId,PostTypeId,SOUrl
51207e75f5a9c1fe8cdbd028548d1214055179a3,2015-02-28 18:56:46-05:00,2015-02-28 18:56:46-05:00,14771,14771,14771,14771,Plugin swap 2015,ModificationType.ADD,,9593,0,9593,0,FerusGrim/vanilla,vanilla,d42b2b9b40d6aec45d316e97f22c73cb2f4ff694,.js,4361826,1,https://stackoverflow.com/q/4361826
b6344bea62cb389557cccc55fbcec0c7ff81c31a,2015-05-29 10:51:57-04:00,2015-05-29 10:51:57-04:00,14772,14772,14772,14772,"Convert core plugins to 4 space indents

This is part of a larger project to standardize the coding practices in
Vanilla.",ModificationType.MODIFY,51207e75f5a9c1fe8cdbd028548d1214055179a3,5666,5519,5571,5519,FerusGrim/vanilla,vanilla,d42b2b9b40d6aec45d316e97f22c73cb2f4ff694,.js,4361826,1,https://stackoverflow.com/q/4361826
f4b3775d497bfcef830311bdd7d66b490a136983,2015-09-30 21:43:13+07:00,2015-09-30 21:53:21+07:00,16287,16287,16287,16287,asd,ModificationType.ADD,,2180,0,2180,0,FinalXtrem/StatJollybeeoj,StatJollybeeoj,0bc080a40d638bf6b6650055eb300c5111a240f0,.js,11919065,1,https://stackoverflow.com/q/11919065
4c978860399aaa8243e6353b21c56d66c9bc0747,2015-04-16 01:29:17+02:00,2015-04-16 01:29:17+02:00,5082,5082,5082,5082,forcegraph: get rid of shadow svg,ModificationType.MODIFY,,102,67,102,67,ffnord/meshviewer,meshviewer,df70766a0d25e61fcda5d610d8e70b376fc42032,.js,849211,1,https://stackoverflow.com/q/849211
9317346dfe1ca8b7da47f6690b5ccf999ca45e4a,2015-04-16 21:01:46+02:00,2015-04-16 21:02:11+02:00,5082,5082,5082,5082,forcegraph: partially revert framerate limiting,ModificationType.MODIFY,4c978860399aaa8243e6353b21c56d66c9bc0747,1,12,1,6,ffnord/meshviewer,meshviewer,df70766a0d25e61fcda5d610d8e70b376fc42032,.js,849211,1,https://stackoverflow.com/q/849211
160100e6df746b2b349d70adf09008a0f0a4c0c6,2015-07-07 10:19:38+02:00,2015-07-07 10:19:38+02:00,5082,5082,5082,5082,forcegraph: keyboard zoom using + -,ModificationType.MODIFY,9317346dfe1ca8b7da47f6690b5ccf999ca45e4a,18,2,1,2,ffnord/meshviewer,meshviewer,df70766a0d25e61fcda5d610d8e70b376fc42032,.js,849211,1,https://stackoverflow.com/q/849211
2d1916be02aab1fa82d5d3ee0128a1ec9f8c4755,2015-07-07 11:27:19+02:00,2015-07-07 11:27:19+02:00,5082,5082,5082,5082,forcegraph: fix dragging of nodes,ModificationType.MODIFY,160100e6df746b2b349d70adf09008a0f0a4c0c6,2,2,0,2,ffnord/meshviewer,meshviewer,df70766a0d25e61fcda5d610d8e70b376fc42032,.js,849211,1,https://stackoverflow.com/q/849211
68de68fd25a6608f43af5cfc3150c913ba552929,2015-07-08 18:03:19+02:00,2015-09-04 14:23:28+02:00,5082,5082,5082,5082,forcegraph: improve dragging of nodes,ModificationType.MODIFY,2d1916be02aab1fa82d5d3ee0128a1ec9f8c4755,4,1,1,1,ffnord/meshviewer,meshviewer,df70766a0d25e61fcda5d610d8e70b376fc42032,.js,849211,1,https://stackoverflow.com/q/849211
7fdb6c7e218f297d1402dce218c96f4454cfe38c,2015-07-30 23:47:58+02:00,2015-09-04 14:47:23+02:00,5082,5082,5082,5082,forcegraph: more visible highlight,ModificationType.MODIFY,68de68fd25a6608f43af5cfc3150c913ba552929,50,33,0,4,ffnord/meshviewer,meshviewer,df70766a0d25e61fcda5d610d8e70b376fc42032,.js,849211,1,https://stackoverflow.com/q/849211
ca8ce8392fe2f327c9735ecba5df5b5392e2af37,2015-07-31 11:42:25+02:00,2015-09-04 14:47:23+02:00,5082,5082,5082,5082,forcegraph: draw clients above everything else,ModificationType.MODIFY,7fdb6c7e218f297d1402dce218c96f4454cfe38c,43,33,1,8,ffnord/meshviewer,meshviewer,df70766a0d25e61fcda5d610d8e70b376fc42032,.js,849211,1,https://stackoverflow.com/q/849211
